ticker,PHO US Equity,CHIM US Equity,KCE US Equity,ICLN US Equity,SPGP US Equity,FIW US Equity,IHF US Equity,PBD US Equity,IAI US Equity,SMH US Equity,XMHQ US Equity,XSD US Equity,QCLN US Equity,PICK US Equity,EWY US Equity,ARKG US Equity,PSI US Equity,MXI US Equity,KORU US Equity,LIT US Equity,ARKK US Equity,UGE US Equity,FAN US Equity,COPX US Equity,ARKQ US Equity,GRID US Equity,RTM US Equity,PBW US Equity,FXZ US Equity,YLCO US Equity
2018-11-21,29.64,16.45,52.25,8.65,46.9,46.705,188.11,11.16,60.32,91.06,,67.32,18.7558,29.16,59.68,28.15,46.14,60.9,25.54,30.57,41.74,39.98,11.81,19.74,32.03,41.7,102.8068,23.085,37.13,11.4718
2018-11-23,29.5899,16.11,52.3938,8.64,46.56,46.65,189.8432,11.1942,60.04,90.93,,67.41,18.771,28.16,58.61,28.32,46.2,59.6245,24.17,30.3,41.71,39.97,11.79,19.13,31.95,41.6759,101.7,23.02,36.8451,11.38
2018-11-26,29.85,16.14,53.1351,8.7,47.33,47.16,192.56,10.8052,61.08,92.74,46.78,68.9,19.04,27.96,60.23,28.96,46.87,60.02,26.13,30.74,42.95,40.38,11.94,19.13,32.82,42.05,102.55,23.43,37.1682,11.46
2018-11-27,29.68,,52.75,8.85,47.5186,46.68,193.64,11.3878,61.11,92.88,46.476000000000006,68.68,19.05,27.62,60.56,28.46,46.91,59.26,26.5,30.71,42.53,40.5584,12.0,18.96,32.3901,41.7101,101.45299999999999,23.85,36.6,11.501
2018-11-28,30.29,16.2,53.4045,9.03,49.4,47.65,199.64,11.6,61.65,95.34,47.2408,70.54,19.52,28.48,61.86,29.5791,48.1799,60.3794,28.22,31.48,44.18,40.66,12.17,19.48,33.31,42.77,102.6033,24.56,37.42,11.73
2018-11-29,30.22,,53.05,9.0,49.27,47.4,200.21,11.3001,60.94,94.44,47.2551,69.96,19.45,28.43,61.24,29.7,47.91,60.54,27.4,31.36,44.05,41.34,12.0852,19.72,32.95,42.81,103.71,24.56,37.44,11.555
2018-11-30,30.57,16.41,53.3,8.99,49.64,48.04,200.01,11.5721,61.36,96.75,47.24,70.79,19.56,28.4,60.62,29.79,48.72,60.34,26.66,31.39,44.45,,12.14,19.74,33.28,42.54,103.71,24.4,37.62,11.6094
2018-12-03,30.77,16.78,53.5997,9.09,50.59,48.28,201.83,11.685,61.69,98.45,47.98,72.59,19.85,29.37,62.3,30.66,49.91,61.89,28.7,32.22,45.53,42.1257,12.23,20.64,33.93,43.22,105.1375,24.73,38.03,11.6681
2018-12-04,29.62,16.53,51.43,8.97,48.8,46.53,197.01,11.42,59.4099,93.61,47.1375,69.48,19.2727,28.65,60.76,29.03,47.62,59.92,26.69,31.2,43.27,42.14,12.005,20.03,32.65,42.2118,102.27,24.01,36.61,11.642000000000001
2018-12-06,29.55,16.22,50.9417,8.93,48.88,46.51,193.5,11.28,59.31,93.06,46.4187,68.93,19.08,28.0,60.29,28.98,47.14,59.06,25.95,30.79,43.54,39.6371,11.97,19.41,32.71,41.0973,100.8787,23.93,36.2,11.6523
2018-12-07,29.12,15.8778,50.13,8.72,47.47,45.87,188.64,11.29,58.2,89.53,46.1021,66.66,18.69,27.74,58.98,27.9,45.4975,58.27,24.3,30.05,42.1,39.65,11.9299,19.3,31.86,40.535,99.1639,23.49,35.41,11.65
2018-12-10,29.09,15.9818,49.76,8.725,47.82,45.96,186.94,11.1,58.06,90.57,45.4009,67.035,18.8145,27.23,59.04,28.048000000000002,45.82,57.94,24.39,29.92,42.54,39.0349,11.8449,18.89,31.94,40.4729,98.861,23.515,35.1401,11.5776
2018-12-11,29.14,15.995,49.5118,8.73,48.02,45.9114,187.52,11.12,57.82,91.02,45.3501,67.28,18.78,27.64,58.95,28.2,46.14,58.08,24.23,29.83,42.46,39.5368,11.8565,19.15,32.06,40.49,98.4675,23.37,34.9652,11.5785
2018-12-12,29.33,16.0776,50.09,8.86,48.3947,46.44,189.57,10.9755,58.2815,92.4,45.7078,68.2821,18.88,28.19,59.97,28.59,46.85,58.84,25.5,30.19,43.31,39.6126,11.92,19.58,32.52,41.56,98.8359,23.7519,35.21,11.77
2018-12-13,29.26,16.255,49.5537,8.75,48.293,46.1885,189.6,11.02,57.66,92.09,45.3387,67.75,18.96,28.34,59.83,27.93,46.4,58.83,25.31,30.13,42.64,39.7052,12.0414,19.47,32.249,41.11,97.7404,23.52,34.8,11.6417
2018-12-14,28.91,16.265,48.7664,8.76,47.2081,45.5685,183.0,11.045,56.92,90.66,44.6488,66.77,18.6,27.84,58.72,27.25,45.67,58.0303,23.9,29.54,41.77,38.6868,11.9505,19.12,31.78,40.46,97.193,22.9984,34.53,11.6301
2018-12-17,28.28,15.85,48.0814,8.55,46.07,44.44,177.5,10.955,55.9171,89.8,43.4253,65.73,18.05,27.95,58.39,26.22,44.9386,57.55,23.49,28.74,39.92,36.7937,11.9,18.96,30.73,39.527,95.0059,22.3109,33.91,11.47
2018-12-18,28.35,15.96,47.85,8.4,46.41,44.464,174.88,10.902000000000001,55.76,90.88,43.5148,66.77,18.08,27.29,58.41,25.8445,45.69,57.2,24.3957,28.63,39.89,36.3747,11.72,18.91,31.0,39.78,95.7883,22.23,33.89,11.4311
2018-12-19,28.12,15.6289,47.0175,8.2995,45.5039,43.86,172.56,10.6052,55.13,86.94,42.8479,64.0,17.63,26.81,57.74,25.28,43.67,56.71,23.57,28.12,39.28,35.5014,11.62,18.6,30.56,39.2227,94.0486,21.8,33.22,11.4
2018-12-20,27.78,15.5393,46.48,8.21,44.36,43.39,167.49,10.625,54.55,84.62,41.94,63.23,17.12,26.66,58.25,24.1,43.2428,56.24,24.23,27.24,37.82,34.2567,11.45,18.425,29.92,38.7,92.4835,21.18,32.79,11.33
2018-12-21,27.44,15.22,45.8182,8.03,43.39,42.66,164.91,10.4199,53.61,83.16,41.4058,61.92,16.91,26.44,57.94,22.36,42.4392,55.7,23.87,26.93,35.85,33.9783,11.24,18.14,29.33,38.06,91.7394,20.6558,32.36,11.345
2018-12-24,26.56,15.2837,44.8405,8.01,42.07,41.4558,162.04,10.02,52.67,80.96,40.0782,60.13,16.31,26.26,57.49,22.4,41.12,54.9301,23.23,26.49,35.34,31.8423,11.09,18.21,28.7861,37.28,88.78,20.1216,31.5,11.1207
2018-12-26,27.69,15.2667,46.6729,8.25,44.68,43.04,169.46,9.75,54.8639,85.51,41.9229,63.74,17.36,26.97,58.56,23.68,43.44,57.01,24.394000000000002,27.49,37.52,33.6055,11.3471,18.57,30.09,38.5473,92.5841,21.29,32.9517,11.15
2018-12-27,27.91,15.34,47.0514,8.21,45.14,43.53,170.15,10.22,55.39,86.26,42.0582,64.13,17.31,26.89,58.68,23.1,43.7971,56.98,24.56,27.45,36.4,33.9929,11.28,18.63,29.22,38.6522,94.36,21.32,33.43,11.15
2018-12-28,28.0,14.685,47.2785,8.23,45.17,43.51,163.57,10.255,55.43,86.85,41.98,64.24,17.44,27.02,59.17,23.35,44.16,57.0366,25.14,26.91,36.77,34.0496,11.34,18.16,29.5,39.05,93.56,21.5,33.21,11.2207
2018-12-31,28.21,14.62,47.77,8.26,45.78,43.91,165.19,10.42,56.03,87.28,42.77,64.7,17.62,26.98,58.86,23.98,44.31,57.369,24.76,26.98,37.19,34.0046,11.46,18.31,29.49,39.0257,94.52,21.39,33.52,11.2301
2019-01-02,28.08,14.6437,47.9687,8.32,45.51,43.78,163.14,10.34,56.45,87.92,42.39,65.2,17.64,26.8,58.07,24.52,44.74,57.31,23.77,27.08,37.42,34.0124,11.42,18.2,29.5627,39.1799,94.6732,21.66,33.64,11.25
2019-01-03,27.57,14.25,47.0,8.25,44.41,42.9171,159.24,10.36,55.33,82.64,42.1127,61.41,17.05,26.11,56.82,24.21,42.22,55.94,22.2456,26.26,36.19,33.3127,11.3,17.67,28.43,38.5321,92.5017,21.08,32.9972,11.275
2019-01-04,28.32,14.34,48.7117,8.5,46.48,44.29,163.54,10.53,57.35,86.49,43.25,63.93,17.746,27.48,58.62,25.73,43.8718,58.31,24.28,27.26,38.43,35.0322,11.515,18.6,29.73,39.784,96.4497,22.22,34.41,11.66
2019-01-07,28.51,14.515,48.8267,8.57,47.32,44.49,164.83,10.675,57.19,88.16,44.2203,65.21,18.0099,27.79,58.84,27.32,44.71,58.74,24.54,27.75,40.1,35.4765,11.6527,18.746,30.43,40.13,97.0181,22.77,34.6698,11.59
2019-01-08,28.97,14.575,49.1335,8.67,47.87,45.13,167.06,10.704,57.38,87.65,44.58,65.52,18.14,28.01,58.18,27.1,44.76,59.16,23.71,28.1,40.22,36.2662,11.81,18.84,30.71,40.66,97.9452,22.9398,35.17,11.69
2019-01-09,29.24,14.825,49.5,8.74,48.09,45.56,168.36,10.965,57.7,89.89,44.94,66.77,18.3,28.5,59.66,27.93,45.87,59.73,25.62,28.26,41.48,36.0003,11.9204,19.16,31.37,41.5742,97.6806,23.16,35.3886,11.77
2019-01-10,29.53,14.93,49.695,8.84,48.39,46.05,168.74,10.995,57.75,90.82,45.4421,67.69,18.7,28.44,59.9,28.11,46.46,59.91,25.9,28.42,41.69,36.330999999999996,12.01,19.23,31.36,41.58,98.7863,23.44,35.81,11.895999999999999
2019-01-11,29.47,14.79,49.55,8.89,48.4238,46.12,170.11,11.03,57.97,91.57,45.495,68.72,18.82,28.34,59.85,28.08,47.02,59.6,25.8073,28.29,41.78,36.3551,11.95,19.16,31.35,41.555,98.7867,23.57,35.79400000000001,11.99
2019-01-14,29.5,14.855,49.6412,8.85,48.05,45.84,169.17,11.025,58.0,90.0,45.2172,67.27,18.42,28.19,59.17,27.36,46.21,59.31,24.88,28.1,41.03,36.2471,11.89,19.08,30.9,41.5335,97.7033,23.34,35.58,11.78
2019-01-15,29.42,14.9406,50.1621,8.8,48.69,45.89,172.68,10.98,58.5,90.24,45.31,67.83,18.43,28.25,60.01,28.12,46.47,59.32,25.986,28.0,42.28,36.8838,11.89,19.04,31.6469,41.34,97.1209,23.36,35.29,11.9201
2019-01-16,29.58,15.05,51.5077,8.83,48.68,46.07,174.27,11.025,60.47,89.53,45.70399999999999,67.5,18.54,28.4,61.02,28.33,46.271,59.42,27.1903,28.16,42.31,36.4625,11.915,19.27,31.62,41.68,97.455,23.6791,35.52,11.865
2019-01-17,29.92,15.1,51.5727,8.96,49.04,46.46,174.53,11.125,60.37,90.64,46.119,67.96,18.8399,28.66,61.13,28.55,46.4899,60.06,27.45,28.1813,42.64,36.9043,11.9923,19.59,31.72,41.646,98.9259,23.9448,36.07,11.9373
2019-01-18,30.34,15.3202,52.4838,8.95,49.39,47.21,176.2,11.14,61.44,92.88,46.7569,69.07,18.7578,28.95,61.45,28.83,47.41,60.93,27.75,28.29,42.8,37.7636,12.085,19.68,31.89,42.58,100.5423,23.9,36.75,12.01
2019-01-22,29.84,14.815,51.6622,8.84,48.8,46.48,174.74,10.995,60.67,90.19,45.9779,66.83,18.27,28.19,60.13,27.81,45.96,59.8,26.05,27.8,41.11,36.6329,12.0506,18.88,30.87,41.8452,99.2039,23.52,36.21,11.91
2019-01-23,30.31,15.01,51.6331,8.95,48.72,46.48,176.29,11.07,60.56,89.83,45.68,66.69,18.33,28.3,60.96,27.21,45.61,59.74,27.06,27.69,40.7,37.2165,12.17,18.94,30.91,41.6126,98.4399,23.48,35.8224,12.15
2019-01-24,30.22,15.1261,51.7864,9.15,48.73,46.9,175.73,11.305,60.51,95.12,46.1648,69.81,18.7501,28.36,61.69,27.68,48.04,59.67,27.99,27.69,41.58,36.749,12.33,18.93,31.4835,42.4271,98.0602,24.1,35.7999,12.16
2019-01-25,30.65,15.33,52.278999999999996,9.205,49.17,47.1,177.56,11.4649,61.05,96.89,46.6893,72.0896,19.14,28.92,63.46,28.1878,49.43,60.87,30.41,28.2,42.57,37.0886,12.4,19.57,32.18,43.35,100.0801,24.54,36.4823,12.2888
2019-01-28,30.46,15.2239,52.31,9.165,48.725,46.72,176.12,11.41,60.86,95.08,46.4819,70.99,19.18,28.345,62.92,27.39,48.94,60.49,29.69,28.07,41.68,37.1704,12.3703,19.45,31.59,43.1901,99.68,24.77,36.3453,12.3299
2019-01-29,30.53,15.4199,51.8318,9.2601,48.34,46.93,176.89,11.455,60.54,93.82,46.6449,70.06,19.18,28.73,63.26,27.08,48.47,61.086999999999996,30.04,28.135,41.25,37.2829,12.59,19.62,31.8165,43.27,100.4813,24.68,36.7,12.3208
2019-01-30,30.92,15.54,51.6666,9.32,49.34,47.45,179.5,11.575,60.6,96.66,47.0735,71.37,19.32,29.7,65.16,27.64,49.37,62.14,32.81,28.44,42.27,38.0697,12.65,20.13,32.55,43.7,101.6472,24.9781,37.23,12.33
2019-01-31,31.24,15.8601,51.934,9.49,49.97,48.3,180.47,11.7145,60.58,96.59,47.4157,71.67,19.4344,29.98,64.72,28.22,49.46,61.83,32.26,28.46,43.05,39.4204,12.83,20.49,33.26,44.3065,101.68,25.524,37.2367,12.4822
2019-02-01,31.2,15.92,52.342,9.5,50.1337,48.05,180.09,11.69,60.94,97.82,47.6254,72.42,19.63,29.85,64.04,28.2569,50.07,62.03,31.01,28.85,43.11,39.22,12.93,20.34,33.33,44.1593,102.3272,25.22,37.43,12.5242
2019-02-04,31.41,15.97,52.6478,9.49,50.55,48.33,180.79,11.785,61.2599,98.3,47.9148,73.07,19.86,29.81,64.25,28.56,50.2297,61.98,31.4034,28.95,43.8,39.4978,12.87,20.37,33.6655,44.2381,102.1786,25.5168,37.56,12.48
2019-02-05,31.75,16.0961,53.04,9.56,51.07,48.83,180.16,11.84,61.12,98.85,48.0554,73.51,19.9,29.87,65.24,28.31,50.67,62.39,32.78,29.092,43.92,39.8775,12.94,20.48,34.1,44.465,102.6893,25.65,37.85,12.55
2019-02-06,31.72,15.98,52.8894,9.5,50.86,48.84,180.48,11.86,60.83,101.3,48.0463,75.25,20.1,29.68,64.64,28.36,51.76,61.9423,31.87,29.08,43.96,39.5711,12.87,20.59,34.21,44.8428,102.5565,25.88,37.6924,12.57
